Year,Name,Revenue,Rank
1991,Becton Dickinson,2012.7,212
1991,Polaroid,1991.4,213
1991,Dean Foods,1989.9,214
1991,Stanley Works,1977,215
1991,Aeroquip-Vickers,1955.4,216
1991,Central Soya,1950.2,217
1991,McGraw-Hill,1938.6,218
1991,Willamette,1904.9,219
1991,Tandem Computers,1882,220
1991,Burlington Resources,1880.6,221
1991,Springs,1879.1,222
1991,Cyprus Amax Minerals,1874.7,223
1991,Henley Group,1871,224
1991,Molson Coors,1867.5,225
1991,Mid-America Dairymen,1862.6,226
1991,Louisiana-Pacific,1817.2,227
1991,Valhi,1811.4,228
1991,E-SYSTEMS,1810.2,229
1991,Joy Global,1803.6,230
1991,GenCorp,1797,231
1991,ARMCO,1788,232
1991,General Signal,1787.2,233
1991,New York Times,1776.8,234
1991,Arvin,1769.6,235
1991,Harsco,1766.7,236
1991,Liz Claiborne,1754.7,237
1991,Control Data,1730.7,238
1991,Dow Jones,1727.6,239
1991,Dow Corning,1718.3,240
1991,Timken,1701,241
1991,Cabot,1684.7,242
1991,National Semiconductor,1675,243
1991,Square D,1669.5,244
1991,Sonoco Products,1669.1,245
1991,Sundstrand,1656.5,246
1991,Morton International,1656.5,247
1991,Witco,1650.7,248
1991,National Service,1647.8,249
1991,Freeport-McMoran,1618.1,250
1991,DR Holdings of Delaware,1615.1,251
1991,Echlin,1607.2,252
1991,Lorillard,1605.3,253
1991,Metaldyne,1602.8,254
1991,Lafarge,1598.1,255
1991,Fleetwood Enterprises,1563.2,256
1991,Reliance Electric,1547,257
1991,Rubbermaid,1539.4,258
1991,Hasbro,1520,259
1991,Coltec,1517.1,260
1991,Clorox,1501.7,261
1991,Nucor,1482.9,262
1991,Shaw,1475.4,263
1991,Mattel,1470.6,264
1991,Clark Equipment,1465.3,265
1991,Lubrizol,1463.2,266
1991,Washington Post,1460,267
1991,York International,1448.9,268
1991,Imcera Group,1443.8,269
1991,Crane,1439.5,270
1991,Fruit of the Loom,1426.8,271
1991,Inspiration Resources,1424.1,272
1991,Deluxe,1422.9,273
1991,Harcourt Brace Jovanovich,1414.5,274
1991,Zenith Electronics,1414.5,275
1991,Tektronix,1412.3,276
1991,Walter,1411.9,277
1991,General Instrument,1399.5,278
1991,Nacco,1395.2,279
1991,Bausch & Lomb,1386.3,280
1991,Bowater,1383.8,281
1991,Federal Paper Board,1370.1,282
1991,Figgie International,1361.4,283
1991,Ball,1357.2,284
1991,Conner Peripherals,1351.1,285
1991,Tecumseh Products,1340.1,286
1991,Duracell International,1336.8,287
1991,McCormick,1335.8,288
1991,Varian Associates,1333.4,289
1991,Union Texas,1332.5,290
1991,Trinity,1310.9,291
1991,Hartmarx,1310.1,292
1991,American Greetings,1309,293
1991,Loral,1308.4,294
1991,E.W. Scripps,1296.6,295
1991,Amoskeag,1276.5,296
1991,Potlatch,1269.3,297
1991,Alliant Techsystems,1247.7,298
1991,Triarc,1239,299
1991,Nalco Chemical,1230.9,300
1991,Data General,1223.1,301
1991,Savannah Foods &,1217.9,302
1991,WestPoint Stevens,1213.6,303
1991,Weirton Steel,1200.3,304
1991,Cyclops,1199.2,305
1991,Gold Kist Holdings,1192.9,306
1991,Thiokol,1191.6,307
1991,SCI Systems,1184.6,308
1991,Fort Howard,1181.9,309
1991,Pentair,1178.3,310
1991,Storage Technology,1176.6,311
1991,Valero Energy,1168.9,312
1991,Gerber Products,1150.8,313
1991,Outboard Marine,1145.6,314
1991,Federal-Mogul,1138.6,315
1991,Ferro,1137.7,316
1991,Raychem,1135.6,317
1991,Bemis,1130.1,318
1991,Wrigley,1123.5,319
1991,M.A. Hanna,1119.7,320
1991,Great Lakes Chemical,1113.5,321
1991,IMC Global,1111,322
1991,ITT,1107.1,323
1991,Hillenbrand,1106.6,324
1991,Vulcan Materials,1105.3,325
1991,Interstate Bakeries,1104.8,326
1991,Wheeling Pittsburgh,1102.5,327
1991,Domino Sugar,1093,328
1991,Rohr,1091.9,329
1991,Leggett & Platt,1088.6,330
1991,First Brands,1086.6,331
1991,Allegheny Technologies,1084.9,332
1991,Holnam,1078.5,333
1991,AMD,1076.1,334
1991,Newell Rubbermaid,1072.6,335
1991,Western Digital,1070.5,336
1991,Nortek,1068,337
1991,Lear,1067.9,338
1991,Magnetek,1055.4,339
1991,Intergraph,1053.9,340
1991,Terex,1036.8,341
1991,Brown-Forman,1023.8,342
1991,Imo,1022,343
1991,Dresser-Rand,1019.1,344
1991,Tesoro,1006.5,345
1991,Briggs & Stratton,1003.4,346
1991,Essex Group,994.3,347
1991,A.O. Smith,983.6,348
1991,Consolidated Papers,966.3,349
1991,International Flavors & Frag.,962.8,350
1991,Worthington,952.4,351
1991,Pittway,946.9,352
1991,Standard Commercial,945.1,353
1991,Snap-On,935.1,354
1991,Georgia Gulf,934.6,355
1991,GAF,932,356
1991,Philips,931.6,357
1991,Foodbrands America,926,358
1991,Mark IV,920.2,359
1991,Dexter,920.2,360
1991,Ocean Spray,915.1,361
1991,Mueller,910,362
1991,CF,903.1,363
1991,Cooper Tire & Rubber,896.8,364
1991,Allergan,891,365
1991,Louisiana Land & Exploration,884.8,366
1991,Amsted,882.6,367
1991,Sunbeam/Oster,880.2,368
1991,AM International,878.9,369
1991,Crystal Brands,876.1,370
1991,Valmont,874.9,371
1991,Fairchild,874.6,372
1991,Quaker State,874,373
1991,Cincinnati Milacron,873.7,374
1991,Herman Miller,869.5,375
1991,Harley-Davidson,866.3,376
1991,Leslie Fay,858.8,377
1991,Smithfield Foods,853.4,378
1991,AG Processing,850.2,379
1991,Applera,846.4,380
1991,Flowers,843.5,381
1991,Medtronic,841.6,382
1991,Chesapeake,841.2,383
1991,Danaher,840,384
1991,Universal Foods,838.9,385
1991,Nerco,829.6,386
1991,Wellman,827.8,387
1991,Kaman,826.9,388
1991,Cray Research,823.7,389
1991,Beckman Coulter,823.2,390
1991,JPS Textile Group,821.7,391
1991,Interlake,820.2,392
1991,Lincoln Electric Holdings,811.2,393
1991,Gitano Group,809.6,394
1991,Uniroyal Chemical,809.1,395
1991,Alberto-Culver,795.8,396
1991,H.B. Fuller,792.2,397
1991,Tonka,788.5,398
1991,Jostens,787.5,399
1991,C.R. Bard,785.3,400
1991,Magma Copper,783.1,401
1991,Kellwood,779.9,402
1991,DIMON,768.4,403
1991,UST,755.4,404
1991,Avondale,755,405
1991,Toro,750.9,406
1991,Anacomp,747.6,407
1991,Meredith,736.1,408
1991,Helene Curtis,736,409
1991,Commerce Clearing House,734.9,410
1991,Phillips-Van Heusen,734.5,411
1991,Hubbell,734,412
1991,Tri Valley Growers,729.5,413
1991,Pilgrim's Pride,724.2,414
1991,Thermo Electron,723.1,415
1991,Imperial Sugar,720.8,416
1991,Vista Chemical,720.4,417
1991,Gaylord Container,718.3,418
1991,Standard Register,716.4,419
1991,Finevest Foods,716,420
1991,Russell,713.8,421
1991,Millipore,709.9,422
1991,SPX,708.2,423
1991,International Controls,707.9,424
1991,Horsehead,707,425
1991,Eagle-Picher,700.6,426
1991,Newmont Mining,700.3,427
1991,Exide Technologies,694.2,428
1991,Maxus Energy,690.1,429
1991,Longview Fibre,686,430
1991,Lukens,685.4,431
1991,Cone Mills,683.7,432
1991,A. Schulman,681.1,433
1991,Stanhome,675.7,434
1991,National Coop. Refinery Assn.,675.2,435
1991,Ametek,671.3,436
1991,Thorn Apple Valley,669.9,437
1991,LSI Logic,668,438
1991,HNI,666.8,439
1991,Hudson Foods,666.7,440
1991,Prairie Farms Dairy,659.9,441
1991,Silgan Holdings,658.1,442
1991,Mitchell Energy & Devel.,658,443
1991,Texas,656.9,444
1991,Insilco,653.9,445
1991,Standard Products,653.3,446
1991,Quanex,650.3,447
1991,Riceland Foods,643.9,448
1991,Sealy,641.6,449
1991,Tambrands,639.3,450
1991,St. Joe Paper,637.9,451
1991,P.H. Glatfelter,633.4,452
1991,Banta,629.3,453
1991,NCH,628.4,454
1991,Carlisle,625.4,455
1991,Interface,623.5,456
1991,Bell & Howell,621,457
1991,Kimball International,619.9,458
1991,Scientific-Atlanta,619.6,459
1991,UIS,618.6,460
1991,SSMC,613.7,461
1991,Media General,613.2,462
1991,Lone Star Technologies,611.9,463
1991,Zurn,610.6,464
1991,Stewart & Stevenson Svcs.,604.9,465
1991,Baroid,603.6,466
1991,Betz Laboratories,601.7,467
1991,Molex,601.2,468
1991,Chemed,600.5,469
1991,Reynolds & Reynolds,599.1,470
1991,Thomas & Betts,599,471
1991,Bandag,595.9,472
1991,La-Z-Boy,594.8,473
1991,Warnaco Group,593.8,474
1991,Nashua,592.5,475
1991,Safety-Kleen,592.3,476
1991,Kennametal,590.2,477
1991,Carpenter,584.4,478
1991,Sun-Diamond Growers,581.7,479
1991,Robertson-Ceco,581.4,480
1991,Pall,575.6,481
1991,Applied Materials,572.1,482
1991,Valspar,571.4,483
1991,Handy & Harman,571.1,484
1991,Carter-Wallace,568.3,485
1991,Loctite,567.4,486
1991,Southdown,565.9,487
1991,Butler Manufacturing,565.7,488
1991,Wisconsin Dairies Cooperative,563.1,489
1991,Joy Technologies,562.6,490
1991,Pope & Talbot,562.5,491
1991,Goulds Pumps,558.6,492
1991,Albany International,558.1,493
1991,Harman International,556.7,494
1991,Dixie Yarns,556.2,495
1991,Westmoreland Coal,556.2,496
1991,Oxford,550.4,497
1991,Barnes Group,550,498
1991,Tredegar,547.5,499
1991,Guilford Mills,546.3,500
1990,General Motors,126974.3,1
1990,Ford Motor,96932.6,2
1990,Exxon Mobil,86656,3
1990,IBM,63438,4
1990,General Electric,55264,5
1990,Mobil,50976,6
1990,Altria Group,39069,7
1990,Chrysler,36156,8
1990,DuPont,35209,9
1990,Texaco,32416,10
1990,Chevron,29443,11
1990,Amoco,24214,12
1990,Shell Oil,21703,13
1990,Procter & Gamble,21689,14
1990,Boeing,20276,15
1990,Occidental Petroleum,20068,16
1990,United Technologies,19765.5,17
1990,Eastman Kodak,18546,18
1990,Marathon,17755,19
1990,Dow Chemical,17730,20
1990,Xerox,17635,21
1990,Atlantic Richfield,15905,22
1990,PepsiCo,15419.6,23
1990,Nabisco,15224,24
1990,McDonnell Douglas,14995,25
1990,Tenneco,14439,26
1990,Digital Equipment,12866,27
1990,CBS,12844,28
1990,Rockwell Automation,12633.1,29
1990,Conoco,12492,30
1990,Honeywell International,12021,31
1990,3M,11990,32
1990,Hewlett-Packard,11899,33
1990,Sara Lee,11738.3,34
1990,International Paper,11378,35
1990,ConAgra Foods,11340.4,36
1990,Alcoa,11161.5,37
1990,Caterpillar,11126,38
1990,Goodyear Tire & Rubber,11044.7,39
1990,Unocal,10417,40
1990,Georgia-Pacific,10171,41
1990,Weyerhaeuser,10105.6,42
1990,Unisys,10096.9,43
1990,General Dynamics,10053.2,44
1990,Lockheed Martin,9932,45
1990,Sunoco,9927,46
1990,Johnson & Johnson,9844,47
1990,Motorola,9620,48
1990,Anheuser-Busch,9481.3,49
1990,Bristol-Myers Squibb,9422,50
1990,Coca-Cola,9170.8,51
1990,Raytheon,8796.1,52
1990,Union Carbide,8744,53
1990,Monsanto,8681,54
1990,Coastal,8630.1,55
1990,Unilever U.S.,8113.8,56
1990,Archer Daniels Midland,8056.5,57
1990,Ashland,8016.6,58
1990,Time Warner,7642,59
1990,Borden Chemical,7593.4,60
1990,Textron,7440.1,61
1990,TRW,7408,62
1990,Baxter International,7399,63
1990,Fortune Brands,7264.7,64
1990,Honeywell,7241.6,65
1990,Deere,7221,66
1990,Emerson Electric,7071.3,67
1990,Wyeth,6747,68
1990,Ralston Purina,6711.6,69
1990,Merck,6698.4,70
1990,Texas Instruments,6592.2,71
1990,LTV,6362.1,72
1990,Sealed Air,6330.8,73
1990,Whirlpool,6318.9,74
1990,North American Philips,6202.6,75
1990,Reynolds Metals,6201,76
1990,Hoechst Celanese,6016,77
1990,NCR,5956,78
1990,Hanson NA,5933.3,79
1990,Pfizer,5903.7,80
1990,Fort James,5901.6,81
1990,H.J. Heinz,5831.9,82
1990,PPG,5825.2,83
1990,Martin Marietta,5814.3,84
1990,General Mills,5798,85
1990,Kimberly-Clark,5777.1,86
1990,Quaker Oats,5724.3,87
1990,Campbell Soup,5710.4,88
1990,Amerada Hess,5589,89
1990,Abbott Laboratories,5453.5,90
1990,Bayer,5424.7,91
1990,BASF,5421.5,92
1990,Lyondell Chemical,5374,93
1990,Stone Container,5360.7,94
1990,Bethlehem Steel,5305.9,95
1990,Apple,5284,96
1990,Champion International,5254.2,97
1990,Northrop Grumman,5200,98
1990,Dana,5156.7,99
1990,Litton,5130.3,100
1990,Cooper,5129.4,101
1990,Bestfoods,5129.3,102
1990,Colgate-Palmolive,5110.2,103
1990,Scott Paper,5065.6,104
1990,Citgo Petroleum,4941.2,105
1990,American Cyanamid,4825,106
1990,Collins & Aikman,4801.9,107
1990,Kellogg,4666.2,108
1990,Teledyne,4664.2,109
1990,Mead,4646.6,110
1990,Beatrice,4498,111
1990,OfficeMax,4338,112
1990,Navistar International,4296,113
1990,Warner-Lambert,4272,114
1990,Eaton,4240.9,115
1990,Eli Lilly,4175.6,116
1990,Ryerson Tull,4146.7,117
1990,Whitman,4023.8,118
1990,Dresser,4022.9,119
1990,AMAX,3915,120
1990,Coca-Cola Enterprises,3888.5,121
1990,Great Northern Nekoosa,3863.1,122
1990,Chiquita Brands,3851,123
1990,Gillette,3849.6,124
1990,Owens-Illinois,3692,125
1990,Johnson Controls,3689.6,126
1990,American Standard,3631.4,127
1990,Levi Strauss,3627.9,128
1990,Grumman,3558.8,129
1990,Gannett,3523.2,130
1990,Times Mirror,3517.5,131
1990,Cummins,3510.8,132
1990,FMC,3461,133
1990,Ingersoll-Rand,3447.4,134
1990,Avon Products,3395.9,135
1990,Paccar,3372.9,136
1990,Intel,3280.7,137
1990,Furniture Brands International,3277.8,138
1990,Schering-Plough,3243,139
1990,Agway,3234.8,140
1990,Black & Decker,3221.3,141
1990,Masco,3150.5,142
1990,R.H. Donnelley,3127.6,143
1990,Kerr-McGee,3122,144
1990,Hercules,3121.3,145
1990,Maytag,3088.8,146
1990,Wang Laboratories,3078.4,147
1990,FINA,3057.6,148
1990,J.E. Seagram,3004.9,149
1990,Pharmacia,3001.2,150
1990,Owens Corning,3000,151
1990,Farmland,2976.9,152
1990,Pitney Bowes,2959.3,153
1990,Control Data,2952.1,154
1990,Revlon,2941.8,155
1990,Smurfit-Stone Container,2936.3,156
1990,Universal,2920.3,157
1990,Compaq,2876.1,158
1990,Armstrong Holdings,2864,159
1990,Brunswick,2826.1,160
1990,AMP,2820.5,161
1990,Union Camp,2761.3,162
1990,Ethyl,2754.9,163
1990,Pennzoil,2750,164
1990,Phelps Dodge,2726.4,165
1990,Air Products & Chemicals,2662.3,166
1990,Rohm & Haas,2661,167
1990,Quantum Chemical,2636.5,168
1990,Zenith Electronics,2610.7,169
1990,Premark International,2600.6,170
1990,National Steel,2576.6,171
1990,WestPoint Stevens,2567.7,172
1990,VF,2540,173
1990,Tyson Foods,2538.2,174
1990,Olin,2530,175
1990,Goodrich,2520.7,176
1990,Parker Hannifin,2520.2,177
1990,ARMCO,2494.4,178
1990,Berkshire Hathaway,2483.9,179
1990,Harris,2476.7,180
1990,Corning,2468.8,181
1990,Tribune,2454.8,182
1990,Land O'Lakes,2442.2,183
1990,Maxxam,2423.3,184
1990,Hershey,2421,185
1990,Engelhard,2403,186
1990,National Semiconductor,2400,187
1990,Knight-Ridder,2342.6,188
1990,Valhi,2342.6,189
1990,Hormel Foods,2340.5,190
1990,Baker Hughes,2328,191
1990,Central Soya,2318.5,192
1990,Westvaco,2286.8,193
1990,Thiokol,2269,194
1990,Uniroyal Goodrich Tire,2266.9,195
1990,Asarco,2248.6,196
1990,Manville,2228.1,197
1990,USG,2201,198
1990,Burlington Equity,2197.7,199
1990,Illinois Tool Works,2172.7,200
1990,AMDAHL,2153.7,201
1990,Dover,2136.2,202
1990,Sherwin-Williams,2130.3,203
1990,Temple-Inland,2124,204
1990,McDermott,2121.4,205
1990,Diamond Shamrock,2090.9,206
1990,Sequa,2072.8,207
1990,Louisiana-Pacific,2035,208
1990,Mapco,2018.7,209
1990,GenCorp,2014.8,210
1990,Stanley Works,2001,211
1990,Tyco,1980.8,212
1990,Tyco Laboratories,1971.1,213
1990,Freeport-McMoran,1963.7,214
1990,Mack Trucks,1958,215
1990,Cabot,1943.7,216
1990,Aeroquip-Vickers,1942.3,217
1990,Polaroid,1941.9,218
1990,General Signal,1925.2,219
1990,Becton Dickinson,1921.1,220
1990,Springs,1909.8,221
1990,Crown Holdings,1909.3,222
1990,Willamette,1891.8,223
1990,International Multifoods,1883.5,224
1990,Reader's Digest Assn.,1870.8,225
1990,Penn Central,1833.3,226
1990,New York Times,1807.1,227
1990,Cyprus Amax Minerals,1797.7,228
1990,Mid-America Dairymen,1790.1,229
1990,McGraw-Hill,1789,230
1990,Molson Coors,1770,231
1990,Sun Microsystems,1769.2,232
1990,Avery Dennison,1732.4,233
1990,Square D,1722.8,234
1990,Dow Jones,1714.9,235
1990,Walter,1706.5,236
1990,Harcourt Brace Jovanovich,1702.5,237
1990,Henley Group,1693,238
1990,Metaldyne,1686.6,239
1990,Dean Foods,1686,240
1990,Murphy Oil,1683.7,241
1990,Outboard Marine,1678,242
1990,Sundstrand,1666.1,243
1990,Sonoco Products,1655.8,244
1990,PerkinElmer,1655.1,245
1990,Tandem Computers,1643.9,246
1990,Great American Mgmt. & Inv.,1643.1,247
1990,E-SYSTEMS,1632.9,248
1990,Fleetwood Enterprises,1632,249
1990,Coltec,1618,250
1990,Arvin,1616.5,251
1990,Witco,1609,252
1990,Himont,1600,253
1990,Dow Corning,1574.5,254
1990,National Service,1539.5,255
1990,Tecumseh Products,1535,256
1990,Norton,1534.6,257
1990,Timken,1533,258
1990,DR Holdings of Delaware,1517.9,259
1990,Loral,1499.9,260
1990,Lafarge,1497.2,261
1990,Joy Global,1482.8,262
1990,General Instrument,1481.5,263
1990,Lorillard,1475.3,264
1990,Clorox,1471.2,265
1990,Echlin,1468.2,266
1990,Crane,1457.9,267
1990,Bowater,1450,268
1990,Washington Post,1444.1,269
1990,Tosco,1440.5,270
1990,Tektronix,1438.5,271
1990,Clark Equipment,1433.3,272
1990,Esselte Business Systems,1433.1,273
1990,Inspiration Resources,1419.6,274
1990,Reliance Electric,1411,275
1990,Liz Claiborne,1410.7,276
1990,Hasbro,1409.7,277
1990,York International,1409.3,278
1990,Crown Central,1402.8,279
1990,Amoskeag,1402,280
1990,Seagate Technology,1382.3,281
1990,Certainteed,1364.9,282
1990,National Gypsum,1364.1,283
1990,Harsco,1358.3,284
1990,Rubbermaid,1348.9,285
1990,Cyclops,1346.8,286
1990,Varian Associates,1344.8,287
1990,Weirton Steel,1337.8,288
1990,Figgie International,1332.5,289
1990,Data General,1324.3,290
1990,Nortek,1323.5,291
1990,Fruit of the Loom,1320.9,292
1990,Deluxe,1320.6,293
1990,Hartmarx,1312,294
1990,Federal Paper Board,1310.9,295
1990,American Greetings,1275.4,296
1990,Nucor,1269,297
1990,E.W. Scripps,1266.4,298
1990,McCormick,1263.1,299
1990,Duracell International,1253.7,300
1990,Lubrizol,1244.6,301
1990,Potlatch,1240.8,302
1990,Mattel,1237,303
1990,Oryx Energy,1237,304
1990,IMC Global,1232.7,305
1990,Bausch & Lomb,1230.8,306
1990,Ball,1222.4,307
1990,Gold Kist Holdings,1216.3,308
1990,First Brands,1207.1,309
1990,Wheeling Pittsburgh,1203,310
1990,Rhone-Poulenc Rorer,1198.3,311
1990,Gerber Products,1190.3,312
1990,Nacco,1187.6,313
1990,Triarc,1184.8,314
1990,Allegheny Technologies,1180.2,315
1990,Shaw,1176,316
1990,Pentair,1163.6,317
1990,Union Texas,1159.7,318
1990,Foodbrands America,1148.3,319
1990,Hillenbrand,1144.4,320
1990,Newell Rubbermaid,1122.9,321
1990,M.A. Hanna,1113.7,322
1990,Georgia Gulf,1106.5,323
1990,Applera,1105.3,324
1990,AMD,1104.6,325
1990,Raychem,1104,326
1990,Ferro,1099.5,327
1990,Savannah Foods &,1096.7,328
1990,Nalco Chemical,1093.9,329
1990,Federal-Mogul,1083.9,330
1990,ITT,1082.2,331
1990,Interstate Bakeries,1079.8,332
1990,Bemis,1076.7,333
1990,Vulcan Materials,1076.2,334
1990,Essex Group,1056,335
1990,Fort Howard,1053.6,336
1990,Rohr,1047.7,337
1990,Anchor Glass Container,1040.1,338
1990,A.O. Smith,1024.2,339
1990,Lear,1015.5,340
1990,Amsted,1014.3,341
1990,Storage Technology,1014,342
1990,Brown-Forman,1012,343
1990,GAF,1010.9,344
1990,Wrigley,1010.7,345
1990,Worthington,1006.1,346
1990,Trinity,1001.9,347
1990,Aristech Chemical,998.1,348
1990,Western Digital,993.8,349
1990,Leggett & Platt,991.6,350
1990,SCI Systems,990.5,351
1990,Imcera Group,982.9,352
1990,Consolidated Papers,969.8,353
1990,Marion Laboratories,969.2,354
1990,Magnetek,961.6,355
1990,Standard Commercial,951.4,356
1990,Sunbeam/Oster,949.7,357
1990,AG Processing,949.3,358
1990,Philips,945.1,359
1990,Metromedia,944.4,360
1990,Valero Energy,941.3,361
1990,Interlake,918.2,362
1990,Snap-On,890.8,363
1990,Briggs & Stratton,877.1,364
1990,Intergraph,873.6,365
1990,Ocean Spray,873.1,366
1990,Cooper Tire & Rubber,869.6,367
1990,International Flavors & Frag.,869.5,368
1990,Terex,862.8,369
1990,Cincinnati Milacron,861.2,370
1990,Dexter,858.9,371
1990,Crystal Brands,857.2,372
1990,CF,855.9,373
1990,AM International,855.1,374
1990,Imo,854.1,375
1990,Pittway,854,376
1990,J&L Specialty Steel,848.7,377
1990,Dresser-Rand,848,378
1990,Universal Foods,837.3,379
1990,Harley-Davidson,831.3,380
1990,JPS Textile Group,821.3,381
1990,Quaker State,819.3,382
1990,Chesapeake,815.3,383
1990,Kaman,801.8,384
1990,Herman Miller,799.4,385
1990,Meredith,792.6,386
1990,Great Lakes Chemical,792.3,387
1990,Valmont,789.8,388
1990,Flowers,789.3,389
1990,Leslie Fay,786.3,390
1990,Cray Research,784.7,391
1990,Vista Chemical,779.2,392
1990,C.R. Bard,777.8,393
1990,Dennison Manufacturing,777,394
1990,Smithfield Foods,774.8,395
1990,Tesoro,773.3,396
1990,SPX,773,397
1990,Insilco,766,398
1990,Amstar,765.9,399
1990,Harvard,757.6,400
1990,Danaher,756.4,401
1990,Kellwood,753.7,402
1990,H.B. Fuller,753.4,403
1990,Louisiana Land & Exploration,751.7,404
1990,Medtronic,746.6,405
1990,Tri Valley Growers,746.6,406
1990,Gaylord Container,746,407
1990,International Controls,743.5,408
1990,Mark IV,742.3,409
1990,Eagle-Picher,733.6,410
1990,Exide Technologies,725.3,411
1990,Alberto-Culver,717.4,412
1990,Texas,716.9,413
1990,Cone Mills,715.2,414
1990,Nerco,712.8,415
1990,Anacomp,710.2,416
1990,Conner Peripherals,709.3,417
1990,Standard Register,708.9,418
